Kepler-1173 b,Kepler-1173,1,1,Transit,2016,Kepler,0,0.76985360000,0.0156000000,0.89000000,0.07940048,0.64000000,0.00201000,M-R relationship,0.000000,1462.0980,1650.00,0,,5252.00,0.820000,0.860000,0.0000,[Fe/H],4.550000,19h32m31.48s,293.1311803,+45d39m48.30s,45.6634153,377.06000000,13.8960000,11.8840000,13.8043000
Kepler-1174 b,Kepler-1174,1,1,Transit,2016,Kepler,0,6.89225223000,0.0732000000,1.59000000,0.14185030,3.15000000,0.00993000,M-R relationship,0.000000,641.8140,1156.00,0,,5936.00,1.040000,1.040000,-0.0400,[Fe/H],4.420000,18h47m19.54s,281.8314296,+42d17m56.01s,42.2988910,1408.75000000,14.2710000,12.7620000,14.1590000
Kepler-1175 b,Kepler-1175,1,1,Transit,2016,Kepler,0,37.94563000000,0.2181000000,2.99000000,0.26674993,9.22000000,0.02900000,M-R relationship,0.000000,12.9380,515.00,0,,5453.00,0.860000,0.900000,-0.0400,[Fe/H],4.530000,19h16m34.24s,289.1426847,+46d48m46.68s,46.8129656,1121.89000000,15.9720000,14.1490000,15.9163000
Kepler-1176 b,Kepler-1176,1,1,Transit,2016,Kepler,0,24.17385790000,0.1589000000,2.45000000,0.21857436,6.57000000,0.02070000,M-R relationship,0.000000,26.0870,595.00,0,,5844.00,1.020000,1.010000,-0.0100,[Fe/H],4.420000,19h51m40.73s,297.9197240,+45d16m27.13s,45.2742038,864.69900000,15.2700000,13.3100000,15.0496000
Kepler-1177 b,Kepler-1177,1,1,Transit,2016,Kepler,0,106.24754700000,0.4301000000,1.90000000,0.16950665,4.27000000,0.01340000,M-R relationship,0.000000,11.8620,377.00,0,,5712.00,0.970000,0.980000,0.0200,[Fe/H],4.460000,19h06m41.16s,286.6714813,+49d24m22.67s,49.4062964,1299.97000000,14.7730000,12.9670000,14.5078000
Kepler-1178 b,Kepler-1178,1,1,Transit,2016,Kepler,0,31.80634000000,0.1596000000,1.07000000,0.09545901,1.24000000,0.00390000,M-R relationship,0.000000,23.2370,378.00,0,,4990.00,0.750000,0.800000,-0.0500,[Fe/H],4.590000,19h13m49.47s,288.4561183,+45d48m08.01s,45.8022258,482.28700000,14.2120000,11.7350000,13.9597000
Kepler-1179 b,Kepler-1179,1,1,Transit,2016,Kepler,0,2.68505749200,0.0349700000,1.32000000,0.11776251,2.30000000,0.00724000,M-R relationship,0.000000,288.5700,1137.00,0,,5212.00,0.810000,0.840000,-0.0300,[Fe/H],4.560000,18h56m23.38s,284.0974305,+47d48m37.75s,47.8104856,415.20500000,14.2140000,12.1890000,14.0675000
Kepler-118 b,Kepler-118,1,2,Transit,2014,Kepler,0,7.51849600000,0.0730000000,1.96000000,0.17500000,4.50000000,0.01420000,M-R relationship,0.000000,79.7530,784.00,0,,5274.00,1.094000,0.811000,0.1800,[Fe/H],4.321000,19h56m51.17s,299.2131881,+41d25m29.35s,41.4248195,574.22800000,14.8670000,12.7110000,14.7187000
Kepler-118 c,Kepler-118,1,2,Transit,2014,Kepler,0,20.17202000000,0.1410000000,7.68000000,0.68500000,45.70000000,0.14400000,M-R relationship,0.000000,21.4090,564.00,0,,5274.00,1.094000,0.811000,0.1800,[Fe/H],4.321000,19h56m51.17s,299.2131881,+41d25m29.35s,41.4248195,574.22800000,14.8670000,12.7110000,14.7187000
Kepler-1180 b,Kepler-1180,1,1,Transit,2016,Kepler,0,16.86012860000,0.1246000000,1.99000000,0.17753591,4.62000000,0.01450000,M-R relationship,0.000000,175.8550,765.00,0,,6077.00,1.140000,1.090000,0.0000,[Fe/H],4.360000,19h43m32.99s,295.8874773,+43d09m21.58s,43.1559952,1596.80000000,15.0810000,13.5210000,14.9844000
Kepler-1181 b,Kepler-1181,1,2,Transit,2016,Kepler,0,4.89337519000,0.0621000000,1.57000000,0.14006602,3.09000000,0.00972000,M-R relationship,0.000000,831.1430,1374.00,0,,6176.00,1.300000,1.170000,0.0300,[Fe/H],4.270000,19h18m59.36s,289.7473165,+39d31m24.29s,39.5234131,938.41700000,13.5490000,12.3630000,13.4553000
Kepler-1181 c,Kepler-1181,1,2,Transit,2023,Kepler,0,8.93484887000,0.0928000000,1.83000000,0.16326195,4.01000000,0.01260000,M-R relationship,0.000000,377.2500,1124.00,0,,6688.00,1.347000,1.336000,0.0700,[Fe/H],4.304000,19h18m59.36s,289.7473165,+39d31m24.29s,39.5234131,938.41700000,13.5490000,12.3630000,13.4553000
Kepler-1182 b,Kepler-1182,1,1,Transit,2016,Kepler,0,11.17394617000,0.0981000000,2.41000000,0.21500580,6.39000000,0.02010000,M-R relationship,0.000000,197.8820,796.00,0,,5924.00,1.050000,1.040000,0.0100,[Fe/H],4.410000,19h45m13.92s,296.3079895,+43d49m16.93s,43.8213706,1545.39000000,15.7420000,13.6700000,15.3453000
Kepler-1183 b,Kepler-1183,1,1,Transit,2016,Kepler,0,28.50571890000,0.1793000000,2.82000000,0.25158355,8.35000000,0.02630000,M-R relationship,0.000000,61.6630,555.00,0,,5765.00,0.990000,1.000000,0.0400,[Fe/H],4.450000,19h28m55.78s,292.2324228,+38d53m31.90s,38.8921946,1919.19000000,15.9680000,14.0060000,15.8301000
Kepler-1184 b,Kepler-1184,1,1,Transit,2016,Kepler,0,53.59910440000,0.2863000000,2.68000000,0.23909359,7.65000000,0.02410000,M-R relationship,0.000000,18.0390,529.00,1,,5983.00,1.070000,1.050000,-0.0400,[Fe/H],4.410000,19h25m07.69s,291.2820310,+46d57m57.43s,46.9659514,1157.84000000,14.9900000,13.4900000,14.9314000
Kepler-1185 b,Kepler-1185,1,1,Transit,2016,Kepler,0,104.35189760000,0.4297000000,1.33000000,0.11865465,2.33000000,0.00733000,M-R relationship,0.000000,9.3100,355.00,1,,5622.00,0.870000,0.960000,-0.0400,[Fe/H],4.540000,19h08m57.88s,287.2411783,+39d19m57.71s,39.3326977,459.27300000,12.6300000,10.9810000,12.5524000
Kepler-1186 b,Kepler-1186,1,1,Transit,2016,Kepler,0,16.07677615000,0.1281000000,2.23000000,0.19894727,5.60000000,0.01760000,M-R relationship,0.000000,85.3850,724.00,0,,5635.00,0.930000,0.950000,0.0000,[Fe/H],4.490000,19h13m55.11s,288.4796333,+47d06m06.28s,47.1017438,1337.25000000,15.3670000,13.6720000,15.2673000
Kepler-1187 b,Kepler-1187,1,1,Transit,2016,Kepler,0,18.87064068000,0.1401000000,2.61000000,0.23284860,7.32000000,0.02300000,M-R relationship,0.000000,72.9570,701.00,0,,5975.00,1.090000,1.060000,-0.0100,[Fe/H],4.390000,19h07m34.08s,286.8919996,+38d19m06.61s,38.3185034,1020.53000000,14.7300000,13.1510000,14.5664000
Kepler-1188 b,Kepler-1188,1,1,Transit,2016,Kepler,0,17.13695430000,0.1350000000,2.08000000,0.18556517,4.98000000,0.01570000,M-R relationship,0.000000,165.5730,775.00,0,,5913.00,1.060000,1.040000,0.0000,[Fe/H],4.400000,18h52m24.92s,283.1038438,+43d08m52.98s,43.1480487,1717.48000000,14.9410000,13.5190000,14.9676000
Kepler-1189 b,Kepler-1189,1,1,Transit,2016,Kepler,0,3.78858982000,0.0467000000,1.77000000,0.15790882,3.78000000,0.01190000,M-R relationship,0.000000,449.9360,1158.00,0,,6012.00,1.160000,1.110000,0.0800,[Fe/H],4.360000,19h53m42.34s,298.4264116,+47d56m48.55s,47.9468194,782.85200000,14.4630000,12.6750000,14.2490000
Kepler-119 b,Kepler-119,1,2,Transit,2014,Kepler,0,2.42208200000,0.0350000000,3.60000000,0.32100000,12.60000000,0.03980000,M-R relationship,0.000000,745.2850,1213.00,0,,5595.00,0.839000,0.918000,0.0100,[Fe/H],4.567000,19h43m47.13s,295.9463854,+42d39m31.80s,42.6588324,701.99600000,14.3750000,12.5800000,14.2004000
Kepler-119 c,Kepler-119,1,2,Transit,2014,Kepler,0,4.12510300000,0.0490000000,0.92000000,0.08200000,0.72100000,0.00227000,M-R relationship,0.000000,367.3220,1016.00,0,,5595.00,0.839000,0.918000,0.0100,[Fe/H],4.567000,19h43m47.13s,295.9463854,+42d39m31.80s,42.6588324,701.99600000,14.3750000,12.5800000,14.2004000
Kepler-1190 b,Kepler-1190,1,1,Transit,2016,Kepler,0,10.45843441000,0.0845000000,1.33000000,0.11865465,2.33000000,0.00733000,M-R relationship,0.000000,24.2110,609.00,0,,4730.00,0.720000,0.760000,-0.0200,[Fe/H],4.620000,18h59m59.92s,284.9996582,+49d28m47.82s,49.4799506,342.50900000,14.6650000,12.2120000,14.4940000
Kepler-1191 b,Kepler-1191,1,1,Transit,2016,Kepler,0,5.60014851000,0.0587000000,1.51000000,0.13471318,2.89000000,0.00909000,M-R relationship,0.000000,167.1840,952.00,0,,5308.00,0.810000,0.850000,-0.0800,[Fe/H],4.560000,19h26m37.87s,291.6577923,+48d00m33.34s,48.0092619,955.53600000,15.3190000,13.5260000,15.3125000
Kepler-1192 b,Kepler-1192,1,1,Transit,2016,Kepler,0,25.20347870000,0.1693000000,2.36000000,0.21054510,6.17000000,0.01940000,M-R relationship,0.000000,34.7420,600.00,0,,5438.00,0.830000,0.860000,-0.1600,[Fe/H],4.550000,18h48m33.73s,282.1405603,+43d53m47.38s,43.8964934,1304.19000000,15.8580000,13.9220000,15.6807000
Kepler-1193 b,Kepler-1193,1,1,Transit,2016,Kepler,0,2.83265213400,0.0400400000,1.32000000,0.11776251,2.30000000,0.00724000,M-R relationship,0.000000,1286.3860,1453.00,0,,5908.00,1.210000,1.080000,0.1200,[Fe/H],4.310000,19h12m34.74s,288.1447323,+51d16m32.32s,51.2756446,802.11600000,13.5770000,12.0650000,13.4208000
Kepler-1194 b,Kepler-1194,1,1,Transit,2016,Kepler,0,16.22371307000,0.1212000000,1.51000000,0.13471318,2.89000000,0.00909000,M-R relationship,0.000000,49.3500,676.00,0,,5590.00,0.920000,0.940000,0.0000,[Fe/H],4.490000,19h26m47.88s,291.6994841,+38d08m42.74s,38.1452065,757.38200000,14.3100000,12.4450000,14.1034000
Kepler-1195 b,Kepler-1195,1,1,Transit,2016,Kepler,0,8.49642241000,0.0726000000,2.08000000,0.18556517,4.98000000,0.01570000,M-R relationship,0.000000,79.0300,702.00,0,,4965.00,0.710000,0.740000,-0.2500,[Fe/H],4.610000,18h57m24.25s,284.3510523,+40d51m10.55s,40.8529319,918.56600000,16.0030000,13.7120000,15.9123000
Kepler-1196 b,Kepler-1196,1,1,Transit,2016,Kepler,0,66.18490310000,0.3179000000,2.23000000,0.19894727,5.60000000,0.01760000,M-R relationship,0.000000,8.3020,436.00,0,,5756.00,0.970000,0.980000,0.0000,[Fe/H],4.460000,19h29m28.70s,292.3695850,+43d54m39.12s,43.9108663,922.33300000,15.0090000,13.2620000,14.8324000
Kepler-1197 b,Kepler-1197,1,1,Transit,2016,Kepler,0,2.03231845000,0.0286900000,1.25000000,0.11151753,2.10000000,0.00660000,M-R relationship,0.000000,267.1420,1011.00,0,,4708.00,0.720000,0.780000,0.0600,[Fe/H],4.620000,19h26m40.64s,291.6693437,+42d35m26.68s,42.5907441,486.94000000,15.3460000,12.8140000,15.1132000
Kepler-1198 b,Kepler-1198,1,1,Transit,2016,Kepler,0,7.68477160000,0.0732000000,1.47000000,0.13114462,2.76000000,0.00869000,M-R relationship,0.000000,108.0690,830.00,0,,5517.00,0.900000,0.930000,0.0300,[Fe/H],4.500000,19h15m20.15s,288.8339659,+44d50m17.51s,44.8381980,743.03000000,14.9860000,13.0120000,14.7693000
Kepler-1199 b,Kepler-1199,1,1,Transit,2016,Kepler,0,15.04471980000,0.1130900000,1.15000000,0.10259613,1.60000000,0.00505000,M-R relationship,0.000000,131.7000,931.00,0,,5889.00,1.170000,0.940000,-0.2700,[Fe/H],4.270000,19h34m54.19s,293.7258092,+47d14m48.92s,47.2469219,563.49300000,13.1730000,11.5810000,13.0302000
Kepler-12 b,Kepler-12,1,1,Transit,2011,Kepler,0,4.43796290000,0.0553000000,19.66058600,1.75400000,137.30256000,0.43200000,Mass,0.000000,877.5390,1480.00,0,,5947.00,1.483000,1.166000,0.0700,[Fe/H],4.175000,19h04m58.43s,286.2434458,+50d02m25.32s,50.0403671,881.38600000,13.4680000,12.0660000,13.3596000
Kepler-120 b,Kepler-120,1,2,Transit,2014,Kepler,0,6.31250100000,0.0550000000,2.15000000,0.19200000,8.50000000,0.02700000,Mass,0.000000,42.6920,575.00,0,M0 V,4096.00,0.534000,0.654000,-0.1200,[Fe/H],4.732000,19h11m33.98s,287.8915707,+39d20m20.75s,39.3390979,388.63000000,14.9950000,12.3070000,14.7188000
Kepler-120 c,Kepler-120,1,2,Transit,2014,Kepler,0,12.79458500000,0.0880000000,1.53000000,0.13600000,2.96000000,0.00930000,M-R relationship,0.000000,16.6250,455.00,0,M0 V,4096.00,0.534000,0.654000,-0.1200,[Fe/H],4.732000,19h11m33.98s,287.8915707,+39d20m20.75s,39.3390979,388.63000000,14.9950000,12.3070000,14.7188000
Kepler-1200 b,Kepler-1200,1,1,Transit,2016,Kepler,0,1.11854971700,0.0188000000,1.06000000,0.09456687,1.20000000,0.00377000,M-R relationship,0.000000,544.5340,1174.00,0,,4612.00,0.700000,0.740000,0.0400,[Fe/H],4.630000,19h46m24.82s,296.6034317,+44d07m45.31s,44.1292537,588.71500000,16.0600000,13.2020000,15.7889000
Kepler-1201 b,Kepler-1201,1,1,Transit,2016,Kepler,0,15.18725932000,0.1183000000,2.29000000,0.20430012,5.86000000,0.01840000,M-R relationship,0.000000,89.4310,789.00,0,,6177.00,1.240000,1.150000,0.0300,[Fe/H],4.320000,19h38m27.55s,294.6147908,+40d49m59.22s,40.8331158,944.24100000,14.7650000,13.1570000,14.7003000
Kepler-1202 b,Kepler-1202,1,1,Transit,2016,Kepler,0,28.68513240000,0.1790000000,2.94000000,0.26228923,8.96000000,0.02820000,M-R relationship,0.000000,23.8760,547.00,0,,5834.00,1.040000,1.030000,0.0600,[Fe/H],4.420000,19h29m09.75s,292.2906060,+44d39m11.62s,44.6532281,1175.38000000,15.8330000,13.9460000,15.6084000
Kepler-1203 b,Kepler-1203,1,1,Transit,2016,Kepler,0,0.58800076500,0.0114000000,1.06000000,0.09456687,1.20000000,0.00377000,M-R relationship,0.000000,723.8060,1188.00,0,,4105.00,0.610000,0.640000,0.0100,[Fe/H],4.670000,19h31m05.63s,292.7734523,+44d10m41.12s,44.1780880,317.02200000,15.3850000,12.0590000,14.9147000
Kepler-1204 b,Kepler-1204,1,1,Transit,2016,Kepler,0,85.73502850000,0.3877000000,3.05000000,0.27210277,9.53000000,0.03000000,M-R relationship,0.000000,7.0210,448.00,0,,5825.00,1.030000,1.030000,0.0600,[Fe/H],4.420000,19h17m45.97s,289.4415238,+42d29m53.33s,42.4981476,1175.22000000,15.4500000,13.7710000,15.2950000
Kepler-1205 b,Kepler-1205,1,1,Transit,2016,Kepler,0,1.07839035200,0.0196000000,1.41000000,0.12579177,2.57000000,0.00809000,M-R relationship,0.000000,1038.4930,1667.00,0,,5226.00,0.810000,0.840000,-0.0400,[Fe/H],4.560000,19h21m07.12s,290.2796734,+41d30m54.18s,41.5150499,698.48500000,15.3160000,13.2620000,15.1303000
Kepler-1206 b,Kepler-1206,1,1,Transit,2016,Kepler,0,1.21699766300,0.0201000000,1.64000000,0.14631100,3.33000000,0.01050000,M-R relationship,0.000000,588.0210,1314.00,0,,4877.00,0.750000,0.800000,0.0700,[Fe/H],4.600000,19h43m45.21s,295.9383737,+49d47m28.08s,49.7911337,762.01900000,15.9710000,13.7420000,15.9286000
Kepler-1207 b,Kepler-1207,1,1,Transit,2016,Kepler,0,13.68237119000,0.1156000000,1.62000000,0.14452672,3.26000000,0.01020000,M-R relationship,0.000000,352.5080,802.00,0,,5909.00,1.060000,1.060000,0.0500,[Fe/H],4.410000,19h40m15.41s,295.0641963,+49d21m32.26s,49.3589615,1754.19000000,14.5950000,13.0170000,14.4485000
Kepler-1208 b,Kepler-1208,1,1,Transit,2016,Kepler,0,11.08507637000,0.0901000000,2.32000000,0.20697654,5.99000000,0.01890000,M-R relationship,0.000000,37.6640,665.00,0,,5001.00,0.760000,0.800000,-0.0300,[Fe/H],4.590000,19h27m31.50s,291.8812445,+44d33m20.73s,44.5557587,825.17600000,16.2560000,13.7880000,15.9464000
Kepler-1209 b,Kepler-1209,1,1,Transit,2016,Kepler,0,25.36911600000,0.1751500000,1.51000000,0.13471318,2.89000000,0.00909000,M-R relationship,0.000000,63.2460,755.00,0,,6210.00,1.380000,1.230000,0.1200,[Fe/H],4.240000,19h10m20.38s,287.5849352,+49d09m17.04s,49.1547328,505.53100000,12.5540000,11.2390000,12.4115000
Kepler-121 b,Kepler-121,1,2,Transit,2014,Kepler,0,3.17742200000,0.0390000000,2.34000000,0.20900000,6.08000000,0.01910000,M-R relationship,0.000000,220.4890,997.00,0,,5311.00,0.701000,0.859000,-0.0800,[Fe/H],4.646000,19h04m38.91s,286.1621273,+39d40m40.87s,39.6780204,510.52300000,14.9040000,12.7960000,14.6770000
Kepler-121 c,Kepler-121,1,2,Transit,2014,Kepler,0,41.00801100000,0.2160000000,2.27000000,0.20300000,5.77000000,0.01820000,M-R relationship,0.000000,7.2960,425.00,0,,5311.00,0.701000,0.859000,-0.0800,[Fe/H],4.646000,19h04m38.91s,286.1621273,+39d40m40.87s,39.6780204,510.52300000,14.9040000,12.7960000,14.6770000
Kepler-1210 b,Kepler-1210,1,1,Transit,2016,Kepler,0,8.07124073000,0.0753000000,1.70000000,0.15166384,3.53000000,0.01110000,M-R relationship,0.000000,152.0470,856.00,0,,5568.00,0.920000,0.940000,0.0400,[Fe/H],4.490000,19h31m19.72s,292.8321598,+48d13m09.62s,48.2193376,1176.53000000,15.6490000,13.8330000,15.5660000
Kepler-1211 b,Kepler-1211,1,1,Transit,2016,Kepler,0,11.01816836000,0.0976300000,2.55000000,0.22749576,7.04000000,0.02210000,M-R relationship,0.000000,130.9000,840.00,0,,5705.00,0.940000,0.960000,-0.0800,[Fe/H],4.480000,19h02m52.98s,285.7207618,+40d51m24.88s,40.8569116,1826.53000000,16.0160000,14.3180000,15.8278000
Kepler-1212 b,Kepler-1212,1,1,Transit,2016,Kepler,0,12.94130146000,0.1082000000,2.14000000,0.19091801,5.22000000,0.01640000,M-R relationship,0.000000,142.0960,795.00,0,,6051.00,1.150000,1.100000,0.0300,[Fe/H],4.360000,19h47m24.82s,296.8534096,+50d02m14.35s,50.0373196,1316.57000000,15.1330000,13.5650000,15.0235000
Kepler-1213 b,Kepler-1213,1,1,Transit,2016,Kepler,0,5.34982412000,0.0602600000,1.19000000,0.10616469,1.81000000,0.00570000,M-R relationship,0.000000,595.4240,1156.00,0,,6050.00,1.210000,1.140000,0.1300,[Fe/H],4.330000,19h17m56.60s,289.4858423,+50d56m39.11s,50.9441967,807.81200000,13.4160000,11.9880000,13.3420000
Kepler-1214 b,Kepler-1214,1,1,Transit,2016,Kepler,0,18.82634264000,0.1280000000,2.36000000,0.21054510,6.17000000,0.01940000,M-R relationship,0.000000,23.1800,591.00,0,,5130.00,0.800000,0.850000,0.0500,[Fe/H],4.570000,19h00m34.25s,285.1427113,+49d48m02.36s,49.8006565,729.22700000,15.4590000,13.3510000,15.2226000
Kepler-1215 b,Kepler-1215,1,1,Transit,2016,Kepler,0,4.76703963000,0.0528000000,1.22000000,0.10884111,1.98000000,0.00624000,M-R relationship,0.000000,253.9640,1046.00,0,,5616.00,0.930000,0.950000,0.0100,[Fe/H],4.480000,19h49m51.28s,297.4636477,+48d10m53.03s,48.1813978,661.02200000,14.5390000,12.7140000,14.4254000
Kepler-1216 b,Kepler-1216,1,1,Transit,2016,Kepler,0,4.37034536000,0.0519000000,1.39000000,0.12400749,2.51000000,0.00790000,M-R relationship,0.000000,415.5530,1191.00,0,,5743.00,0.980000,0.990000,0.0300,[Fe/H],4.460000,19h09m37.26s,287.4052661,+45d55m04.72s,45.9179790,1258.36000000,15.2620000,13.6130000,15.1070000
Kepler-1217 b,Kepler-1217,1,1,Transit,2016,Kepler,0,2.03232507200,0.0326000000,1.99000000,0.17753591,4.62000000,0.01450000,M-R relationship,0.000000,1302.9480,1542.00,0,,5905.00,1.080000,1.060000,0.0700,[Fe/H],4.400000,19h16m44.80s,289.1866841,+50d56m15.22s,50.9375614,1347.71000000,15.3430000,13.8070000,15.2415000
Kepler-1218 b,Kepler-1218,1,1,Transit,2016,Kepler,0,22.92212660000,0.1569800000,1.44000000,0.12846820,2.67000000,0.00839000,M-R relationship,0.000000,84.8300,684.00,0,,5986.00,1.100000,1.060000,-0.0200,[Fe/H],4.380000,19h26m18.92s,291.5788505,+44d31m54.06s,44.5316825,840.50300000,13.7300000,12.1770000,13.5511000
Kepler-1219 b,Kepler-1219,1,1,Transit,2016,Kepler,0,16.10467749000,0.1414600000,2.12000000,0.18913373,5.14000000,0.01620000,M-R relationship,0.000000,430.6910,1159.00,0,,5944.00,1.940000,1.250000,0.0500,[Fe/H],3.970000,19h48m51.80s,297.2158443,+47d22m42.63s,47.3785082,880.89500000,12.3390000,10.8090000,12.2321000
Kepler-122 b,Kepler-122,1,5,Transit,2014,Kepler,0,5.76619300000,0.0640000000,2.34000000,0.20900000,6.08000000,0.01910000,M-R relationship,0.000000,448.1020,1159.00,0,,6050.00,1.216000,0.982000,-0.0800,[Fe/H],4.299000,19h24m26.85s,291.1118647,+39d56m56.49s,39.9490248,1027.45000000,14.4030000,12.8260000,14.2223000
Kepler-122 c,Kepler-122,1,5,Transit,2014,Kepler,0,12.46598800000,0.1080000000,5.87000000,0.52400000,29.00000000,0.09120000,M-R relationship,0.000000,160.4990,897.00,0,,6050.00,1.216000,0.982000,-0.0800,[Fe/H],4.299000,19h24m26.85s,291.1118647,+39d56m56.49s,39.9490248,1027.45000000,14.4030000,12.8260000,14.2223000
Kepler-122 d,Kepler-122,1,5,Transit,2014,Kepler,0,21.58747500000,0.1550000000,2.20000000,0.19600000,5.48000000,0.01720000,M-R relationship,0.000000,77.1400,747.00,0,,6050.00,1.216000,0.982000,-0.0800,[Fe/H],4.299000,19h24m26.85s,291.1118647,+39d56m56.49s,39.9490248,1027.45000000,14.4030000,12.8260000,14.2223000
Kepler-122 e,Kepler-122,1,5,Transit,2014,Kepler,0,37.99327300000,0.2270000000,2.60000000,0.23200000,27.70000000,0.08700000,Mass,0.000000,36.2990,618.00,1,,6050.00,1.216000,0.982000,-0.0800,[Fe/H],4.299000,19h24m26.85s,291.1118647,+39d56m56.49s,39.9490248,1027.45000000,14.4030000,12.8260000,14.2223000
Kepler-122 f,Kepler-122,1,5,Transit Timing Variations,2014,Kepler,0,56.26800000000,0.2857500000,1.75000000,0.15600000,36.00000000,0.11300000,Mass,0.000000,21.5240,543.00,1,,5917.00,0.949000,1.030000,-0.0800,[Fe/H],4.350000,19h24m26.85s,291.1118647,+39d56m56.49s,39.9490248,1027.45000000,14.4030000,12.8260000,14.2223000
Kepler-1220 b,Kepler-1220,1,1,Transit,2016,Kepler,0,7.42693741000,0.0734000000,1.52000000,0.13560532,2.92000000,0.00920000,M-R relationship,0.000000,177.8420,899.00,0,,5842.00,0.990000,1.000000,-0.0400,[Fe/H],4.450000,19h48m16.90s,297.0703980,+42d58m39.86s,42.9777396,961.90700000,15.1940000,13.2080000,14.9649000
Kepler-1221 b,Kepler-1221,1,1,Transit,2016,Kepler,0,12.00096042000,0.0906000000,1.88000000,0.16772237,4.19000000,0.01320000,M-R relationship,0.000000,37.8100,632.00,0,,5194.00,0.820000,0.870000,0.0900,[Fe/H],4.550000,19h03m17.37s,285.8223636,+45d42m42.63s,45.7118423,913.65000000,15.9090000,13.6650000,15.5804000
Kepler-1222 b,Kepler-1222,1,1,Transit,2016,Kepler,0,1.91694425400,0.0280100000,0.79000000,0.07047908,0.41800000,0.00131000,M-R relationship,0.000000,416.2310,1246.00,0,,5239.00,0.800000,0.840000,-0.0400,[Fe/H],4.560000,19h39m33.51s,294.8896160,+49d22m47.36s,49.3798215,415.21800000,14.2100000,12.1870000,14.0908000
Kepler-1223 b,Kepler-1223,1,1,Transit,2016,Kepler,0,16.30125900000,0.1186000000,1.22000000,0.10884111,1.98000000,0.00624000,M-R relationship,0.000000,20.5100,557.00,0,,4870.00,0.750000,0.800000,0.0400,[Fe/H],4.600000,19h01m10.96s,285.2956462,+44d33m09.92s,44.5527542,459.95700000,14.9110000,12.4290000,14.6119000
Kepler-1224 b,Kepler-1224,1,1,Transit,2016,Kepler,0,13.32351601000,0.1162500000,1.33000000,0.11865465,2.33000000,0.00733000,M-R relationship,0.000000,132.6630,872.00,0,,6155.00,1.220000,1.180000,0.1400,[Fe/H],4.340000,19h06m30.18s,286.6257591,+37d32m14.33s,37.5373130,559.59800000,12.9260000,11.5880000,12.8250000
Kepler-1225 b,Kepler-1225,1,1,Transit,2016,Kepler,0,7.01075434000,0.0771000000,1.82000000,0.16236952,3.97000000,0.01250000,M-R relationship,0.000000,324.2820,1453.00,0,,6140.00,1.190000,1.130000,0.0100,[Fe/H],4.340000,19h22m31.99s,290.6332748,+40d08m13.08s,40.1369671,1347.52000000,14.8190000,13.2820000,14.6320000
Kepler-1226 b,Kepler-1226,1,1,Transit,2016,Kepler,0,17.29234530000,0.1394500000,1.45000000,0.12936034,2.70000000,0.00849000,M-R relationship,0.000000,140.3760,809.00,0,,5923.00,1.020000,1.020000,-0.0800,[Fe/H],4.430000,19h45m30.44s,296.3768521,+50d37m17.25s,50.6214592,1125.72000000,14.3240000,12.6450000,14.1497000
Kepler-1227 b,Kepler-1227,1,1,Transit,2016,Kepler,0,94.28875770000,0.3855500000,2.29000000,0.20430012,5.86000000,0.01840000,M-R relationship,0.000000,4.1790,369.00,0,,5747.00,0.950000,0.970000,-0.0400,[Fe/H],4.470000,19h08m15.94s,287.0664109,+41d52m29.90s,41.8749712,623.70600000,14.2760000,12.5070000,14.1758000
Kepler-1228 b,Kepler-1228,1,1,Transit,2016,Kepler,0,0.57736957900,0.0118600000,1.54000000,0.13738960,2.99000000,0.00940000,M-R relationship,0.000000,1598.6640,1757.00,0,,5063.00,0.740000,0.780000,-0.1800,[Fe/H],4.590000,19h46m12.66s,296.5527610,+46d57m58.30s,46.9661945,515.45300000,15.0610000,12.7990000,14.8612000
Kepler-1229 b,Kepler-1229,1,1,Transit,2016,Kepler,0,86.82898900000,0.3006000000,1.40000000,0.12489963,2.54000000,0.00800000,M-R relationship,0.000000,0.5240,212.00,0,,3784.00,0.510000,0.540000,-0.0600,[Fe/H],4.750000,19h49m56.84s,297.4868347,+46d59m48.04s,46.9966782,265.48200000,16.1240000,12.3740000,15.5104000
Kepler-123 b,Kepler-123,1,2,Transit,2014,Kepler,0,17.23236600000,0.1350000000,2.94000000,0.26200000,55.30000000,0.17400000,Mass,0.000000,138.8070,817.00,0,,6089.00,1.264000,1.079000,-0.0800,[Fe/H],4.277000,19h47m59.66s,296.9985853,+42d46m55.07s,42.7819633,1021.66000000,14.1290000,12.6550000,14.0212000
Kepler-123 c,Kepler-123,1,2,Transit,2014,Kepler,0,26.69507400000,0.1810000000,1.48000000,0.13200000,2.79000000,0.00879000,M-R relationship,0.000000,77.3990,706.00,0,,6089.00,1.264000,1.079000,-0.0800,[Fe/H],4.277000,19h47m59.66s,296.9985853,+42d46m55.07s,42.7819633,1021.66000000,14.1290000,12.6550000,14.0212000
Kepler-1230 b,Kepler-1230,1,1,Transit,2016,Kepler,0,9.95661537000,0.0921000000,2.71000000,0.24177001,7.80000000,0.02450000,M-R relationship,0.000000,153.9330,946.00,0,,5961.00,1.080000,1.060000,0.0100,[Fe/H],4.400000,18h53m03.48s,283.2645129,+41d42m41.23s,41.7114526,1364.22000000,15.6280000,13.9150000,15.2743000
